SAMPN,PERNO,APURP1,MODE,ARR_HR,XCORD,YCORD,INCOM,AGE
1348205,2,1.0,3.0,13,-122.253554,37.792163,1,11
1348205,3,1.0,6.0,3,-122.253554,37.792163,1,9
1348205,3,33.0,3.0,9,-122.2570712,37.7986762,1,9
1348205,3,1.0,3.0,13,-122.253554,37.792163,1,9
1348205,4,1.0,6.0,3,-122.253554,37.792163,1,7
1348205,4,33.0,3.0,9,-122.2570712,37.7986762,1,7
1348205,4,1.0,3.0,13,-122.253554,37.792163,1,7
1349876,1,1.0,6.0,3,-122.3152045,38.3017468,1,72
1349876,2,1.0,6.0,3,-122.3152045,38.3017468,1,28
1350548,1,1.0,6.0,3,-122.270363,38.304681,1,47
1350548,1,22.0,3.0,8,-122.2723142,38.3022285,1,47
1350548,1,1.0,3.0,8,-122.270363,38.304681,1,47
1350548,1,27.0,4.0,11,-122.2973001,38.3232989,1,47
1350548,1,36.0,4.0,12,-122.3486975,38.4904539,1,47
1350548,1,1.0,4.0,13,-122.270363,38.304681,1,47
1350548,1,22.0,3.0,14,-122.2723142,38.3022285,1,47
1350548,1,2.0,3.0,15,-122.270363,38.304681,1,47
1350548,2,1.0,6.0,3,-122.270363,38.304681,1,46
1350548,2,9.0,5.0,6,-122.2665652,38.2383495,1,46
1350548,2,25.0,5.0,10,-122.4660401,38.4867244,1,46
1350548,2,9.0,5.0,11,-122.2665652,38.2383495,1,46
1350548,2,2.0,5.0,15,-122.270363,38.304681,1,46
1350548,2,29.0,5.0,16,-122.3042267,38.3218278,1,46
1350548,2,27.0,5.0,16,-122.301799,38.3215999,1,46
1350548,2,27.0,5.0,17,-122.283561,38.3092,1,46
1350548,2,26.0,5.0,17,-122.2844343,38.3101555,1,46
