tract_id,entropy,p1,p2,p3
0,0.9626809615122188,0.43939393758773804,0.21212121844291687,0.3484848439693451
1,0.9743968921859794,0.23853211104869843,0.3302752375602722,0.43119266629219055
2,0.9695801789398765,0.2926829159259796,0.2520325183868408,0.45528456568717957
3,0.6725153303526671,0.5135135054588318,0.4864864945411682,0.009999999776482582
4,0.6643574088552913,0.7333333492279053,0.06666667014360428,0.20000000298023224
5,0.6803454462470586,0.6800000071525574,0.2800000011920929,0.03999999910593033
6,0.637314151917394,0.7692307829856873,0.11538461595773697,0.11538461595773697
7,0.6411142988637423,0.7636363506317139,0.145454540848732,0.09090909361839294
8,0.9985619486541113,0.3199999928474426,0.36000001430511475,0.3199999928474426
9,0.7632989815996977,0.6800000071525574,0.20000000298023224,0.11999999731779099
10,0.6545196599696992,0.6000000238418579,0.4000000059604645,0.009999999776482582
11,0.6339291060416241,0.6451612710952759,0.35483869910240173,0.009999999776482582
12,0.6257309819702974,0.75,0.20000000298023224,0.05000000074505806
13,0.8974716270010329,0.5636363625526428,0.23636363446712494,0.20000000298023224
14,0.8639255359084679,0.2380952388048172,0.1666666716337204,0.5952380895614624
15,0.9591604964399827,0.2769230902194977,0.2461538463830948,0.4769230782985687
16,0.9578582802726819,0.23880596458911896,0.4776119291782379,0.28358209133148193
17,0.8544925254866731,0.3176470696926117,0.11764705926179886,0.5647059082984924
18,0.9291772974275211,0.5248227119445801,0.22695034742355347,0.24822695553302765
19,0.25002778281015214,0.939393937587738,0.06060606241226196,0.009999999776482582
20,0.9917448725179,0.39772728085517883,0.3011363744735718,0.3011363744735718
21,0.8937321908242543,0.37962964177131653,0.49074074625968933,0.12962962687015533
22,0.8257760602078228,0.4749999940395355,0.44999998807907104,0.07500000298023224
23,0.8165780259638706,0.5980392098426819,0.30392158031463623,0.09803921729326248
24,0.8278801576747113,0.584269642829895,0.31460675597190857,0.10112359374761581
25,0.7537294668917214,0.38805970549583435,0.5671641826629639,0.04477611929178238
26,0.8439437173106616,0.302325576543808,0.5813953280448914,0.11627907305955887
27,0.6875053564788108,0.7346938848495483,0.10204081982374191,0.16326530277729034
28,0.3378213608377726,0.8999999761581421,0.10000000149011612,0.009999999776482582
29,0.6472591076668552,0.6666666865348816,0.3137255012989044,0.019607843831181526
30,0.6201734779755765,0.774193525314331,0.08064515888690948,0.14516128599643707
31,0.7273710643276196,0.6170212626457214,0.3404255211353302,0.042553190141916275
32,0.5762173616815838,0.7894737124443054,0.15789473056793213,0.05263157933950424
33,0.974462648622725,0.3921568691730499,0.38235294818878174,0.22549019753932953
34,0.8387794498287563,0.625,0.1875,0.1875
35,0.8580597579256376,0.3684210479259491,0.5263158082962036,0.10526315867900848
36,0.6712720888113916,0.529411792755127,0.009999999776482582,0.47058823704719543
37,0.8974446082671226,0.3030303120613098,0.15757575631141663,0.539393961429596
38,0.8645225522698118,0.15217390656471252,0.260869562625885,0.5869565010070801
39,0.8232249057782411,0.25242719054222107,0.12621359527111053,0.6213592290878296
40,0.7686051788163609,0.10526315867900848,0.22807016968727112,0.6666666865348816
41,0.9545538565627568,0.2321428507566452,0.2857142984867096,0.4821428656578064
42,0.33464893829171066,0.9090909361839294,0.04545454680919647,0.04545454680919647
43,0.5537775978607381,0.25,0.009999999776482582,0.75
44,0.6728478018414272,0.5,0.5,0.009999999776482582
45,0.8653256271680864,0.5964912176132202,0.22807016968727112,0.17543859779834747
46,0.5672262540463344,0.23880596458911896,0.014925372786819935,0.746268630027771
47,0.8407003298972208,0.2549019753932953,0.6078431606292725,0.13725490868091583
48,0.872423904304011,0.5888888835906982,0.23333333432674408,0.17777778208255768
49,0.9754112340518178,0.4444444477558136,0.2666666805744171,0.2888889014720917
50,0.9070615413956563,0.5476190447807312,0.261904776096344,0.190476194024086
51,0.9873285573767333,0.37837839126586914,0.36486485600471497,0.2567567527294159
